customer_id,full_name,email,phone,birth_date,country,signup_date,loyalty_tier
5501,Emmanuel Lamy,emmanuel.lamygmail.com,null,08-08-1975,United States,17/02/2023,bronze
5502,Patrick Jacques,patrick.jacques@yahoo.fr,08.42.45.60.70,1899-05-20,Etats-Unis,2023-05-07,bronze
5503,Théophile Marie,théophile.marie@gmail.com,-999,08-07-1962,Belgique,2026-08-01,gold
5504,Jacqueline Peron du Fournier,jacqueline.peron.du.fournier@hotmail.fr,,18-06-1941,be,2026-06-23,unknown
5505,Victor-Augustin Lesage,n/a,0033883059736,10/02/2008,France,05/02/2023,platine
5506,Guillaume Charrier,guillaume.charrier@ gmail.com,?,1986-01-30,de,2025-09-03,platine
5507,Brigitte Louis,brigitte.louis@gmail.com,NULL,1952-08-01,ch,2026-05-16,or
5508,Jean Leblanc,jean.leblanc@outlook.com,82.64.60.91.70,1959-09-12,DE,12/07/2024,or
5509,Aurélie Guillaume,aurélie.guillaume@hotmail.fr,0033702992959,29/10/1991,FR,18/11/2023,or
5510,Guy Berthelot,guy.berthelot@ gmail.com,91.16.33.19.40,1991-07-12,US,2022-08-13,or
5511,Luc Dias,luc.dias@gmail.com,0033515888636,1966-05-12,FRANCE,13/03/2024,bronze
5512,Louise Lebreton,louise.lebreton@hotmail.fr,0072169666,30-06-1947,US,01/09/2022,or
5513,Thierry Hubert,thierry.hubert@hotmail.fr,0093297150,12-02-1946,France,09/06/2025,or
5514,Dominique Olivier,dominique.olivier@hotmail.fr,NULL,01/07/1999,BELGIQUE,2024-01-11,bronze
5515,Zacharie Marion-Hebert,zacharie.marion-hebert@outlook.com,-,14-12-2009,fr,13/09/2026,platine
5516,Arnaude Delattre,arnaude.delattre@hotmail.fr,+33704605687,17/07/2007,SUISSE,2023-11-13,platine
5517,Bernard Rodrigues,bernard.rodrigues@yahoo.fr,n/a,03/04/1999,DE,21/03/2026,argent
5518,Jacqueline Boulay,jacqueline.boulay@outlook.com,NULL,23/03/1955,ch,29/10/2022,or
5519,Maryse Delannoy,maryse.delannoy@ gmail.com,0033422294643,25-07-1957,FR,11/11/2021,bronze
5520,Stéphane Le Caron,stéphane.le.caron@yahoo.fr,+33792529858,17-07-1979,ch,2023-08-05,argent
5521,Denise Hardy,n/a,-999,17/11/1971,BE,04/07/2023,or
5522,Agathe Letellier,agathe.letellier@gmail.com,+33158148881,26/02/1999,ch,2026-07-29,argent
5523,Maurice Duhamel,maurice.duhamel@gmail.com,+33720948413,11/12/1974,Etats-Unis,22/05/2025,bronze
5524,Christophe Barbe,christophe.barbe@outlook.com,0033771805137,1958-06-06,fr,21/04/2022,bronze
5525,Noël Philippe,noël.philippe@gmail.com,0033096173997,1943-03-20,fr,07/09/2026,platine
5526,Lucas-Théophile Dupuy,lucas-théophile.dupuy@yahoo.fr,+33444835488,01/09/1972,fr,08/04/2023,platine
5527,Cécile Boulay,cécile.boulay@gmail.com,+33722164175,26-08-2006,Allemagne,29/11/2024,
5528,Édith Leclercq-Merle,édith.leclercq-merle@hotmail.fr,58.71.49.39.20,1943-11-17,FRANCE,2023-05-05,or
5529,Louis de la Barbier,louis.de.la.barbier@hotmail.fr,64.34.74.52.40,25-06-1981,BELGIQUE,2023-05-23,argent
5530,Margaux Lebreton,margaux.lebreton@hotmail.fr,NULL,1958-10-28,France,2023-03-13,platine
5531,Alexandrie Lebrun,alexandrie.lebrun@outlook.com,39.87.41.13.20,1967-10-14,US,2023-05-08,argent
5532,Sylvie Lambert,sylvie.lambert@outlook.com,,1994-04-25,DE,30/11/2023,bronze
5533,Bertrand Georges de la Bouvet,bertrand.georges.de.la.bouvet@outlook.com,+33938173598,09-04-1941,US,15/07/2025,argent
5534,Roger-Rémy Klein,roger-rémy.klein@yahoo.fr,+33325737553,1987-06-11,ch,10/02/2025,platine
5535,Gilbert-Thibaut Letellier,gilbert-thibaut.letellier@ gmail.com,70.80.85.09.60,03-09-2005,Suisse,14/09/2026,or
5536,Marguerite du Carre,marguerite.du.carre@gmail.com,18.28.19.79.30,01/11/1978,États-Unis,25/06/2025,or
5537,Laure Turpin,null,0033578606940,27-07-1969,United States,03/11/2024,argent
5538,Agnès Petit,agnès.petit@outlook.com,n/a,12-08-1952,France,03/08/2025,argent
5539,Honoré de la Roussel,-,0053334264,1937-09-09,United States,20/11/2022,argent
5540,Joseph de Dos Santos,joseph.de.dos.santos@yahoo.fr,0033360776336,2001-07-19,Belgique,2024-09-03,-
5541,Benjamin Roger,benjamin.roger@outlook.com,0033955633185,22/09/1973,DE,11/02/2024,bronze
5542,Cécile du Durand,cécile.du.durand@yahoo.fr,0033416431670,07/04/1936,FRANCE,2026-06-25,bronze
5543,Tristan-Isaac Lambert,tristan-isaac.lambert@hotmail.fr,null,12/04/1946,CH,2023-08-01,or
5544,Constance Humbert,constance.humbert@hotmail.fr,07.34.65.49.50,27/08/1948,FR,12/11/2021,bronze
5545,Jacques Leroy,jacques.leroy@yahoo.fr,+33698221053,2002-05-21,United States,08/03/2022,or
5546,Bertrand Ollivier,bertrand.ollivier@yahoo.fr,-999,22-07-1970,Suisse,05/07/2026,platine
5547,Olivier Teixeira,olivier.teixeiragmail.com,0033231164913,17-11-1991,États-Unis,2022-11-08,or
5548,Vincent Hernandez,vincent.hernandez@gmail.com,+33425652906,1960-05-15,fr,2024-11-18,platine
5549,Éric de Meunier,-,97.75.39.67.30,1983-04-28,Etats-Unis,27/12/2023,argent
5550,Richard-Matthieu Lemaire,,null,1991-08-06,Allemagne,09/11/2023,platine
5551,Richard Marchand,richard.marchand@gmail.com,+33254768182,26-10-1942,ch,17/09/2023,or
5552,Élise de la Bazin,élise.de.la.bazin@hotmail.fr,-,12-05-1952,United States,2025-03-11,platine
5553,Danielle Le Leroux,danielle.le.leroux@yahoo.fr,96.34.06.46.80,1943-03-27,USA,2026-08-01,argent
5554,Suzanne Lebrun,suzanne.lebrun@gmail.com,0039910622,1899-05-20,US,2024-02-16,platine
5555,Gérard Michaud,gérard.michaud@outlook.com,+33513426192,12/09/1994,FRANCE,02/10/2022,platine
5556,Yves Baron,yves.baron@yahoo.fr,+33197374189,07/10/1992,France,30/12/2023,platine
5557,  JEAN MAILLARD  ,jean.maillard@outlook.com,+33692743811,2006-12-08,Suisse,17/09/2026,argent
5558,Maryse Guillot du Boutin,maryse.guillot.du.boutin@yahoo.fr,+33485645101,20-12-2007,be,15/04/2025,
5559,Jacqueline Mary,jacqueline.mary@hotmail.fr,+33996986091,05-11-1972,Belgique,2024-09-03,argent
5560,Sébastien Gauthier,sébastien.gauthier@gmail.com,+33605779806,14-07-1944,Belgique,2025-10-15,platine
5561,Alexandrie Fabre,alexandrie.fabre@hotmail.fr,07.45.55.34.70,30/03/1978,United States,22/08/2025,bronze
5562,Suzanne Rocher,suzanne.rocher@ gmail.com,0065271559,2010-01-17,USA,2024-05-31,or
5563,Hugues Schneider-Roussel,hugues.schneider-roussel@yahoo.fr,+33263475575,2004-04-14,United States,2025-06-30,or
5564,Isaac Durand,isaac.durand@hotmail.fr,82.69.13.11.90,31/01/1944,CH,19/04/2026,bronze
5565,Julie Rodrigues,julie.rodrigues@ gmail.com,0099153703,01/06/1989,CH,2024-06-18,platine
5566,Alexandre-Paul Hubert,N/A,NULL,20/03/1998,Suisse,2024-07-03,platine
5567,Élise-Olivie Lemoine,élise-olivie.lemoinegmail.com,0033465535851,26-04-1999,FR,07/07/2026,or
5568,Isaac Boutin,isaac.boutin@hotmail.fr,0033519358374,2031-01-15,US,05/08/2024,platine
5569,Michel Maurice,michel.maurice@hotmail.fr,0033780572151,25/07/1968,ch,2026-07-01,argent
5570,Roland-Gilbert Petitjean,roland-gilbert.petitjeangmail.com,,1937-10-16,ch,2022-06-11,platine
5571,Margaux Robert-Bourdon,margaux.robert-bourdongmail.com,18.62.33.92.20,12/09/1939,FR,13/11/2021,or
5572,Célina Rémy,célina.rémy@hotmail.fr,+33725214526,28/05/1942,GERMANY,13/02/2026,argent
5573,Bernadette Gonzalez,bernadette.gonzalez@hotmail.fr,n/a,06/04/1955,BE,19/02/2025,or
5574,Émile Martin,émile.martin@hotmail.fr,09.95.12.39.70,29/12/2007,SUISSE,2022-08-19,argent
5575,Jérôme de Normand,jérôme.de.normand@gmail.com,+33827090814,2004-03-03,BELGIQUE,26/05/2026,platine
5576,Jérôme Normand,jérôme.normandgmail.com,29.57.86.71.80,03/04/1949,France,18/01/2022,argent
5577,Jules Blanchard-Dupuis,jules.blanchard-dupuis@hotmail.fr,+33079181589,1899-05-20,be,2024-08-06,argent
5578,Nathalie Boulay-Morvan,nathalie.boulay-morvan@outlook.com,+33466661707,1983-12-18,Belgique,30/03/2022,bronze
5579,Valérie Bourdon-Perrier,valérie.bourdon-perrier@hotmail.fr,14.99.82.50.80,31-08-1958,États-Unis,11/11/2021,platine
5580,Léon Roche Le Tanguy,léon.roche.le.tanguy@outlook.com,0003172351,28-08-1939,Etats-Unis,2025-04-17,bronze
5581,Emmanuelle Masse,emmanuelle.masse@yahoo.fr,?,03-10-1983,BE,11/12/2021,-999
5582,Théophile Hoarau,théophile.hoarau@outlook.com,+33460666437,10/05/1982,de,2022-12-28,null
5583,Thomas Jacquot,thomas.jacquot@hotmail.fr,0033127128524,20/05/1965,be,2026-07-02,GOLD
5584,Lorraine Regnier,lorraine.regnier@hotmail.fr,+33187328077,1957-03-16,be,08/04/2022,argent
5585,Alfred Chevallier-Gonzalez,alfred.chevallier-gonzalez@yahoo.fr,,1941-12-29,Francia,09/12/2021,or
5586,Denis Leblanc,,0066248132,1899-05-20,CH,09/11/2024,platine
5587,Sabine Laurent,sabine.laurentgmail.com,0033822850116,2001-01-27,be,2024-04-24,or
5588,Thierry Fouquet,thierry.fouquet@outlook.com,0033306090691,1948-06-19,CH,2026-01-03,argent
5589,Roland Morvan,roland.morvangmail.com,n/a,1941-04-08,Francia,27/04/2026,or
5590,Michel Regnier,michel.regnier@hotmail.fr,42.50.64.20.70,06-09-2001,Etats-Unis,2023-10-10,argent
5591,Henriette Maréchal-Marchand,henriette.maréchal-marchand@ gmail.com,0077675556,25/09/1998,be,22/05/2022,bronze
5592,Emmanuelle de la Carpentier,emmanuelle.de.la.carpentier@outlook.com,65.43.62.71.80,02/03/1989,Belgique,2024-12-25,platine
5593,Thierry Pasquier de Bourgeois,thierry.pasquier.de.bourgeois@ gmail.com,70.36.92.49.20,1952-01-05,USA,2024-12-05,platine
5594,Élodie-Clémence Bouchet,élodie-clémence.bouchet@gmail.com,98.01.11.00.00,17/06/1959,FRANCE,19/05/2023,platine
5595,Hugues Hamon,hugues.hamon@outlook.com,0033959775244,1950-12-13,GERMANY,2022-03-25,unknown
5596,Constance Fernandes-Goncalves,constance.fernandes-goncalves@hotmail.fr,0031271026,11/11/1966,GERMANY,01/02/2024,platine
5597,Denise Gosselin,,?,21-03-1937,Etats-Unis,10/08/2022,
5598,Lucy Labbé du Gérard,lucy.labbé.du.gérard@hotmail.fr,NULL,17/01/1944,FRANCE,06/09/2022,n/a
5599,Raymond-Alexandre Camus,raymond-alexandre.camus@gmail.com,0065047158,13/08/1959,de,17/11/2021,
5600,Adrienne Guyon de Hernandez,adrienne.guyon.de.hernandez@outlook.com,65.58.66.52.50,10/04/1964,de,26/04/2025,bronze
5601,Élise Camus-Carre,-999,unknown,22-09-1955,BE,31/07/2024,bronze
5602,Benjamin Sanchez-Petit,benjamin.sanchez-petit@outlook.com,NULL,2031-01-15,BELGIQUE,26/08/2022,or
5603,Adrien Lesage,adrien.lesage@outlook.com,0033583737927,03-02-1995,US,2023-03-01,n/a
5604,Anne-Simone Gonzalez,anne-simone.gonzalez@ gmail.com,0093113253,1973-10-16,be,14/07/2022,platine
5605,Lucie-Olivie Guillou,lucie-olivie.guillou@hotmail.fr,0033804421017,08-10-1983,Suisse,11/06/2023,or
5606,Thierry Faivre,thierry.faivre@hotmail.fr,+33959194575,1997-01-19,United States,2025-06-07,argent
5607,Michèle Didier,michèle.didier@hotmail.fr,0033920567756,29-03-1958,FRANCE,16/01/2024,n/a
5608,Stéphanie Brunet,stéphanie.brunet@yahoo.fr,,1946-05-19,GERMANY,2026-06-15,platine
5609,Benoît de Michaud,benoît.de.michaud@hotmail.fr,0024843379,1971-02-22,BELGIQUE,2025-05-05,platine
5610,Renée Leroux,renée.leroux@outlook.com,+33794238736,1972-04-10,USA,2024-03-05,platine
5611,Thomas Leroux Le Lombard,thomas.leroux.le.lombard@outlook.com,+33845525971,1959-01-07,États-Unis,2021-10-23,argent
5612,Patricia Hoarau,patricia.hoarau@yahoo.fr,0059532593,07-06-1951,SUISSE,06/04/2025,bronze
5613,Inès Menard du Thibault,inès.menard.du.thibault@hotmail.fr,+33295187794,1899-05-20,United States,2022-01-21,argent
5614,Élise Pires,élise.pires@hotmail.fr,null,09/06/1956,United States,04/07/2026,platine
5615,Margaux Texier,margaux.texier@yahoo.fr,0033403884366,2001-12-18,Allemagne,24/03/2025,or
5616,Henri Bertin,henri.bertin@gmail.com,57.27.68.29.70,15/01/1951,Suisse,2025-07-07,platine
5617,Guillaume Pineau,guillaume.pineau@gmail.com,50.10.58.75.20,02-06-1956,United States,19/04/2023,argent
5618,Alexandrie Techer,alexandrie.techer@yahoo.fr,0033045990802,1968-04-17,BE,16/03/2024,null
5619,Daniel Fernandes,daniel.fernandes@outlook.com,+33516517680,24-05-1943,de,06/05/2024,platine
5620,Colette Lévy,colette.lévygmail.com,0030800370,09-06-1997,CH,07/12/2021,or
5621,Denis Dos Santos-Charrier,denis.dos.santos-charrier@gmail.com,N/A,07-09-1959,DE,07/10/2022,or
5622,Victoire-Adèle Lévêque,victoire-adèle.lévêque@yahoo.fr,-,11/05/1988,GERMANY,2023-08-31,argent
5623,Thibaut Le Daniel,thibaut.le.daniel@hotmail.fr,0079863210,28/05/1950,GERMANY,2023-08-29,bronze
5624,François Bourgeois,françois.bourgeois@yahoo.fr,0033703943804,14-09-1992,US,2021-10-13,platine
5625,Jacques Leclerc,jacques.leclercgmail.com,unknown,2031-01-15,Etats-Unis,04/04/2022,argent
5626,Alexandre Legendre,alexandre.legendre@gmail.com,0033692105336,23-06-1939,États-Unis,2025-06-07,argent
5627,Astrid Guyot,astrid.guyot@yahoo.fr,,13/01/1967,Allemagne,14/04/2022,bronze
5628,Michel Delorme-Lemonnier,michel.delorme-lemonnier@gmail.com,-,1977-07-13,France,16/11/2025,platine
5629,Diane Richard,diane.richard@hotmail.fr,0033340433700,1978-12-24,DE,2026-02-02,argent
5630,Victoire Grondin,victoire.grondin@outlook.com,57.78.25.58.80,1989-05-23,ch,14/06/2022,or
5631,Odette Roger,odette.roger@outlook.com,0086561942,29-03-1979,BE,2023-05-22,bronze
5632,  SUZANNE LEBRETON  ,suzanne.lebreton@yahoo.fr,0058292361,01/04/1992,États-Unis,2025-11-03,or
5633,Philippe Devaux,philippe.devaux@ gmail.com,0035715586,1938-11-14,BELGIQUE,2024-05-03,GOLD
5634,Geneviève Verdier,geneviève.verdier@yahoo.fr,0008172143,21-01-1962,États-Unis,02/07/2025,argent
5635,François Allard de Aubert,-999,0033114716560,26-06-1937,Belgique,18/03/2025,argent
5636,Jean Chevallier Le Guillaume,jean.chevallier.le.guillaume@outlook.com,07.55.04.76.80,1958-07-04,DE,28/07/2025,bronze
5637,Marine Pottier,marine.pottiergmail.com,NULL,30-06-1972,GERMANY,2025-06-20,or
5638,Thibaut Lelièvre-Fontaine,thibaut.lelièvre-fontaine@yahoo.fr,,1959-12-09,GERMANY,15/01/2024,or
5639,Nath-Anaïs Fleury,nath-anaïs.fleury@gmail.com,unknown,25/08/1979,SUISSE,2024-02-18,bronze
5640,Adrien Chevallier-Diallo,adrien.chevallier-diallo@ gmail.com,null,25/07/1991,SUISSE,02/06/2022,bronze
5641,Alexandrie Navarro du Poulain,alexandrie.navarro.du.poulain@outlook.com,+33167046861,1899-05-20,US,18/01/2022,platine
5642,Xavier-Joseph Ollivier,xavier-joseph.ollivier@yahoo.fr,?,27-10-1965,ch,2024-02-11,platine
5643,Stéphane Pasquier,stéphane.pasquier@gmail.com,26.05.08.01.80,30-05-1944,SUISSE,19/01/2025,or
5644,Adrienne-Madeleine Dos Santos,adrienne-madeleine.dos.santos@outlook.com,0073126881,1959-09-09,GERMANY,14/06/2022,bronze
5645,Pierre Rodrigues,pierre.rodrigues@yahoo.fr,0036534606,24-04-2000,BE,08/12/2021,bronze
5646,Nicole Leroy,nicole.leroy@yahoo.fr,null,1950-03-03,BELGIQUE,2023-02-28,platine
5647,Martin Brunel,martin.brunel@gmail.com,0033546475489,15-01-1938,Belgique,11/05/2023,or
5648,Noël Gros du Collin,noël.gros.du.collin@hotmail.fr,-999,1992-07-12,BELGIQUE,11/09/2024,or
5649,Hugues Breton-Dupuis,hugues.breton-dupuis@outlook.com,null,05-03-1978,fr,2022-09-03,gold
5650,Margot Martins,margot.martins@outlook.com,0052753674,30/07/1995,France,2026-05-21,or
5651,Marianne Rodrigues,marianne.rodrigues@ gmail.com,0033601347789,1954-10-29,United States,2025-10-30,or
5652,Paulette de la Da Costa,paulette.de.la.da.costa@outlook.com,0033665122150,19-07-1939,fr,04/12/2021,or
5653,Guillaume Nicolas,guillaume.nicolas@outlook.com,0033090015944,1976-11-10,US,15/11/2023,platine
5654,Frédéric Maurice-Texier,frédéric.maurice-texier@outlook.com,08.95.32.63.80,1978-07-09,USA,2024-10-20,platine
5655,Benjamin Masse,benjamin.masse@ gmail.com,0033792234,1991-04-05,ch,2022-04-05,argent
5656,Xavier Le Gall-Gay,xavier.le.gall-gay@yahoo.fr,0067726960,13/03/1979,de,2024-06-05,bronze
5657,François-Yves Marin,françois-yves.marin@gmail.com,96.79.35.21.90,21-06-1968,Suisse,2025-11-28,or
5658,Denise Antoine,denise.antoine@yahoo.fr,0036970931,1951-04-05,SUISSE,26/12/2023,bronze
5659,Léon Masse,léon.masse@gmail.com,0016453454,11/08/1961,SUISSE,12/02/2024,argent
5660,Frédéric Mary,frédéric.mary@outlook.com,31.21.98.04.10,06-02-1984,États-Unis,2024-05-07,argent
5661,Maurice-Denis Cousin,maurice-denis.cousin@hotmail.fr,+33428131909,06-05-1946,SUISSE,29/12/2024,?
5662,Guy Lévy,guy.lévy@gmail.com,0033911142817,28-12-1970,Etats-Unis,2024-06-28,platine
5663,Dorothée Brunet,dorothée.brunet@outlook.com,+33480880622,01/10/1975,be,2021-12-18,
5664,Christophe Guillot,christophe.guillotgmail.com,0021329016,08/05/2000,BELGIQUE,2022-05-27,argent
5665,Michel Evrard du Labbé,michel.evrard.du.labbé@hotmail.fr,99.64.86.28.70,1992-04-17,US,09/05/2022,bronze
5666,François Legrand,françois.legrand@gmail.com,0033664505730,1980-09-15,fr,19/10/2022,platine
5667,Maurice Maury,maurice.maury@gmail.com,03.74.76.77.50,05/01/1995,USA,2026-02-19,argent
5668,Christelle Legros,christelle.legros@hotmail.fr,05.76.61.94.50,2007-09-11,États-Unis,30/10/2025,
5669,Valentine Fournier-Voisin,valentine.fournier-voisin@outlook.com,0012840083,1940-10-21,ch,2024-11-16,bronze
5670,Alexandrie Pons,alexandrie.pons@hotmail.fr,50.89.17.76.80,1965-12-24,États-Unis,2021-11-26,bronze
5671,Claude Mercier-Brunet,claude.mercier-brunet@ gmail.com,0031964630,2005-09-11,Allemagne,2021-12-10,platine
5672,  DANIEL LECLERCQ  ,daniel.leclercq@hotmail.fr,0033943012047,06-02-1967,Francia,28/08/2025,bronze
5673,Nicolas Gaillard-Maillet,nicolas.gaillard-maillet@gmail.com,74.98.85.58.20,2031-01-15,France,2025-01-22,platine
5674,Laurence-Jacqueline Jean,laurence-jacqueline.jean@yahoo.fr,47.60.94.41.20,04-11-1996,USA,2024-07-01,n/a
5675,Gérard Barthelemy-Brunet,gérard.barthelemy-brunet@outlook.com,+33541329715,06/03/2005,BE,2026-05-10,argent
5676,Martin Lebon,martin.lebon@yahoo.fr,0033514377693,07-11-1996,Etats-Unis,2023-10-01,or
5677,Guy Berger-Bourdon,guy.berger-bourdon@yahoo.fr,,24-01-1996,ch,09/03/2024,GOLD
5678,Tristan Fernandes,tristan.fernandes@hotmail.fr,0033455910245,10/02/2010,Suisse,22/03/2022,argent
5679,Aurélie-Alice Bonneau,aurélie-alice.bonneau@hotmail.fr,0033494981942,1899-05-20,Etats-Unis,2022-01-17,bronze
5680,Josette Barbier de Mahe,josette.barbier.de.mahe@ gmail.com,+33775844663,1981-03-18,CH,2025-09-11,bronze
5681,Xavier Millet de la Guillot,xavier.millet.de.la.guillot@yahoo.fr,12.17.22.14.50,27/04/1970,SUISSE,28/02/2025,or
5682,Isabelle-Valérie Gay,isabelle-valérie.gay@yahoo.fr,+33263510046,1966-06-19,Etats-Unis,27/08/2022,bronze
5683,Susan Delmas,susan.delmas@yahoo.fr,+33592024617,19/03/2008,DE,2026-02-06,or
5684,Claudine Dupont,claudine.dupont@hotmail.fr,0033326005595,15/01/2002,US,2023-05-30,argent
5685,Olivier Leleu,olivier.leleu@hotmail.fr,0033486899936,19-07-1997,de,28/07/2025,platine
5686,Michel Fouquet,michel.fouquet@hotmail.fr,0033506917679,1899-05-20,France,2024-07-31,bronze
5687,Hélène Lebreton,hélène.lebreton@outlook.com,0033408303736,30-07-1955,CH,25/09/2021,bronze
5688,Auguste Paris,auguste.paris@yahoo.fr,0033079388413,13/11/1975,CH,09/05/2026,platine
5689,Margot Schmitt,margot.schmitt@outlook.com,+33370124244,1976-08-08,Francia,2023-10-20,argent
5690,Emmanuelle Chauveau,emmanuelle.chauveau@hotmail.fr,,07/01/1948,be,2022-04-16,platine
5691,Maggie Rivière,maggie.rivière@gmail.com,0015152638,04/04/1973,Etats-Unis,2026-06-13,or
5692,Thierry Gosselin,thierry.gosselin@ gmail.com,0083750566,1899-05-20,Belgique,29/03/2022,argent
5693,Océane de la Brun,océane.de.la.brun@outlook.com,+33876553007,1949-12-25,États-Unis,2022-08-30,argent
5694,Marthe-Agnès Chartier,marthe-agnès.chartier@ gmail.com,0033121988192,07/10/2005,BE,2024-02-02,platine
5695,Marianne Mathieu-Ferrand,marianne.mathieu-ferrand@hotmail.fr,0001042462,1996-07-14,Suisse,2023-02-15,or
5696,Astrid Laporte,astrid.laporte@yahoo.fr,unknown,1963-01-03,fr,2025-12-24,bronze
5697,Céline Gauthier,céline.gauthier@yahoo.fr,+33391304488,27/10/2008,États-Unis,16/04/2026,bronze
5698,Robert Verdier,robert.verdier@outlook.com,0033046154021,30-12-2000,USA,12/03/2022,argent
5699,  ADÈLE-CATHERINE MARTEL  ,null,0033298315229,29-11-1938,United States,24/03/2025,argent
5700,Thomas Durand,thomas.durand@gmail.com,0084937830,2031-01-15,DE,15/11/2023,bronze
5701,Nath Olivier Le Barre,nath.olivier.le.barre@yahoo.fr,91.64.97.01.60,2031-01-15,GERMANY,2024-09-04,platine
5702,Christophe-Sébastien Gonzalez,christophe-sébastien.gonzalez@outlook.com,0033301623419,21-10-1996,Francia,2021-09-26,or
5703,Bertrand de Pasquier,bertrand.de.pasquier@hotmail.fr,-,29-09-1943,Francia,03/10/2022,NULL
5704,Élisabeth Chartier,élisabeth.chartiergmail.com,0040672007,31/01/2000,be,05/05/2024,argent
5705,Lucas de Hervé,lucas.de.hervé@gmail.com,+33819754373,11/04/1946,GERMANY,2025-03-01,or
5706,Olivier-Léon Dupuy,olivier-léon.dupuy@yahoo.fr,unknown,1947-10-04,US,01/05/2024,bronze
5707,Grégoire Delmas,grégoire.delmasgmail.com,+33134438998,17/06/1974,Belgique,2026-05-02,bronze
5708,Adélaïde Gérard,adélaïde.gérard@outlook.com,0073214644,15-08-2007,BELGIQUE,26/08/2024,or
5709,Martine Pereira,martine.pereira@ gmail.com,0073857368,20/03/1964,de,21/10/2021,argent
5710,Bernard Moreno,bernard.moreno@gmail.com,0081187233,2002-12-01,be,25/10/2022,n/a
5711,Alfred Boucher,alfred.boucher@outlook.com,+33315391149,1899-05-20,Allemagne,2024-05-28,or
5712,Alphonse Ollivier-Lagarde,,51.18.93.94.00,1956-07-03,FR,2023-11-10,or
5713,Martine Chrétien,martine.chrétien@ gmail.com,43.22.30.23.30,25/08/1969,FR,2022-09-17,argent
5714,Michel Bonnet du Jean,michel.bonnet.du.jean@outlook.com,+33621276025,14-02-1982,be,2021-11-24,or
5715,Zacharie De Oliveira,zacharie.de.oliveira@hotmail.fr,0063248889,1943-11-11,US,21/03/2026,or
5716,Margot-Stéphanie Barbier,margot-stéphanie.barbier@yahoo.fr,+33745493036,1997-11-18,United States,14/03/2023,N/A
5717,Suzanne Robin-Blin,suzanne.robin-blin@gmail.com,87.69.20.82.80,16/05/1944,Belgique,2026-02-07,
5718,Georges Girard,georges.girard@hotmail.fr,+33588144582,1973-11-08,Suisse,11/11/2025,bronze
5719,Marcel Marin,marcel.marin@yahoo.fr,0097168157,1999-06-29,États-Unis,18/07/2022,unknown
5720,Jean-Alexandre David,jean-alexandre.david@ gmail.com,29.11.37.17.80,18-02-1993,USA,17/12/2024,or
5721,Thomas Bouvet,thomas.bouvet@hotmail.fr,0033184442182,2008-05-16,France,21/09/2024,argent
5722,Valentine-Louise Marin,valentine-louise.marin@yahoo.fr,90.56.70.86.70,1974-11-21,BE,07/11/2021,bronze
5723,Anaïs Bernard Le Moulin,anaïs.bernard.le.moulingmail.com,,25/01/1964,USA,2025-09-17,bronze
5724,Henriette Le Lemaître,unknown,0080706336,28-04-1985,Suisse,2024-09-25,unknown
5725,Suzanne Maurice Le Durand,n/a,0033016481880,26/08/1993,USA,11/01/2023,NULL
5726,Tristan-Emmanuel Lévy,tristan-emmanuel.lévy@yahoo.fr,38.16.43.21.20,09/11/2006,de,16/03/2025,argent
5727,Lucie Pages de la Barbe,,0062586314,31/07/1978,US,12/07/2026,argent
5728,Augustin-Nicolas Fournier,augustin-nicolas.fournier@gmail.com,0033402635582,17/05/1997,Suisse,2023-03-11,argent
5729,Xavier Clément,xavier.clémentgmail.com,0033988031538,17/12/1970,États-Unis,2025-03-18,?
5730,Dorothée Le Rémy,dorothée.le.rémy@yahoo.fr,0033040433335,1990-02-19,be,11/09/2022,bronze
5731,Joséphine Le Neveu,unknown,NULL,20/11/1944,CH,05/12/2022,platine
5732,Thomas Potier,thomas.potier@hotmail.fr,0060119875,1950-07-28,United States,06/09/2026,platine
5733,  NICOLAS CHARRIER  ,nicolas.charrier@yahoo.fr,0033091561829,07-02-2000,BELGIQUE,2024-05-05,platine
5734,  GÉRARD LAGARDE  ,gérard.lagarde@hotmail.fr,16.09.36.59.50,08-01-1964,DE,23/05/2022,bronze
5735,Auguste Langlois,auguste.langlois@ gmail.com,0043368750,31-12-1980,Etats-Unis,2024-08-27,or
5736,Élise Picard,élise.picard@outlook.com,0013745561,04/11/1996,SUISSE,08/03/2022,bronze
5737,William Dumont,-999,0076660811,1974-09-13,Etats-Unis,15/06/2025,platine
5738,Agnès Dupont,agnès.dupontgmail.com,,2006-07-06,Suisse,2026-06-04,bronze
5739,Benoît de la Lecoq,benoît.de.la.lecoq@outlook.com,,1952-02-13,be,10/12/2024,platine
5740,Thierry Lacroix,thierry.lacroix@gmail.com,+33480873543,2009-07-08,FR,2024-02-09,or
5741,Christiane Cordier-Lambert,christiane.cordier-lambert@outlook.com,57.09.08.59.90,1951-08-15,FR,2025-04-05,argent
5742,Guy Baudry de la Durand,guy.baudry.de.la.durandgmail.com,0033999699648,1989-04-28,DE,06/12/2024,bronze
5743,Susanne Blanc Le Rodrigues,susanne.blanc.le.rodrigues@hotmail.fr,?,1975-11-14,BE,2024-10-25,gold
5744,Emmanuel de la Nicolas,emmanuel.de.la.nicolas@hotmail.fr,n/a,05-08-1949,États-Unis,2023-09-18,argent
